,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
4012,4013,CA-2015-153612,12/22/2015,12/27/2015,Standard Class,BT-11305,Beth Thompson,Home Office,United States,Superior,Wisconsin,54880,Central,OFF-AR-10000203,Office Supplies,Art,Newell 336,17.12,4,0.0,4.9648
4025,4026,CA-2017-139311,08-11-2017,8/13/2017,First Class,SF-20965,Sylvia Foulston,Corporate,United States,Bedford,Texas,76021,Central,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",29.664,4,0.2,10.0116
4026,4027,CA-2017-139311,08-11-2017,8/13/2017,First Class,SF-20965,Sylvia Foulston,Corporate,United States,Bedford,Texas,76021,Central,OFF-AR-10004582,Office Supplies,Art,BIC Brite Liner Grip Highlighters,9.184,7,0.2,2.87
4027,4028,CA-2017-139311,08-11-2017,8/13/2017,First Class,SF-20965,Sylvia Foulston,Corporate,United States,Bedford,Texas,76021,Central,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,153.584,2,0.2,13.4386
4028,4029,CA-2017-139311,08-11-2017,8/13/2017,First Class,SF-20965,Sylvia Foulston,Corporate,United States,Bedford,Texas,76021,Central,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",12.864,8,0.8,-22.512
4036,4037,CA-2015-148859,12/28/2015,01-01-2016,Standard Class,FH-14350,Fred Harton,Consumer,United States,Chicago,Illinois,60623,Central,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",24.816,2,0.2,1.551
4045,4046,CA-2015-136378,04-02-2015,04-07-2015,Standard Class,CS-11845,Cari Sayre,Corporate,United States,Houston,Texas,77070,Central,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,9.156,3,0.8,-13.734
4046,4047,CA-2017-100356,10/21/2017,10/25/2017,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Chicago,Illinois,60653,Central,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,23.992,2,0.8,-62.3792
4057,4058,CA-2014-163034,11/24/2014,11/28/2014,Standard Class,DK-12985,Darren Koutras,Consumer,United States,Chicago,Illinois,60610,Central,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,646.2,5,0.2,-8.0775
4060,4061,CA-2016-129196,11-01-2016,11-07-2016,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Chicago,Illinois,60610,Central,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,68.112,3,0.2,17.8794
4069,4070,CA-2016-145303,8/28/2016,8/31/2016,First Class,TP-21415,Tom Prescott,Consumer,United States,Dallas,Texas,75081,Central,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",13.14,9,0.8,-21.681
4070,4071,CA-2016-145303,8/28/2016,8/31/2016,First Class,TP-21415,Tom Prescott,Consumer,United States,Dallas,Texas,75081,Central,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,10.024,4,0.8,-16.5396
4071,4072,CA-2016-145303,8/28/2016,8/31/2016,First Class,TP-21415,Tom Prescott,Consumer,United States,Dallas,Texas,75081,Central,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",156.3728,2,0.32,-52.8908
4072,4073,CA-2015-156104,12-06-2015,12-08-2015,Second Class,NP-18685,Nora Pelletier,Home Office,United States,Indianapolis,Indiana,46203,Central,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,999.98,2,0.0,449.991
4073,4074,US-2015-164308,9/24/2015,9/27/2015,First Class,SC-20680,Steve Carroll,Home Office,United States,Broken Arrow,Oklahoma,74012,Central,TEC-PH-10004120,Technology,Phones,AT&T 1080 Phone,821.94,6,0.0,213.7044
4076,4077,CA-2015-100685,12/19/2015,12/21/2015,Second Class,SM-20950,Suzanne McNair,Corporate,United States,Omaha,Nebraska,68104,Central,OFF-BI-10003094,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,7.04,2,0.0,3.3088
4077,4078,CA-2015-100685,12/19/2015,12/21/2015,Second Class,SM-20950,Suzanne McNair,Corporate,United States,Omaha,Nebraska,68104,Central,OFF-FA-10003472,Office Supplies,Fasteners,Bagged Rubber Bands,5.04,4,0.0,0.2016
4078,4079,CA-2015-100685,12/19/2015,12/21/2015,Second Class,SM-20950,Suzanne McNair,Corporate,United States,Omaha,Nebraska,68104,Central,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,116.28,3,0.0,56.9772
4082,4083,US-2017-151316,6/24/2017,6/30/2017,Standard Class,MC-17635,Matthew Clasen,Corporate,United States,Decatur,Illinois,62521,Central,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,182.994,3,0.8,-320.2395
4083,4084,US-2017-151316,6/24/2017,6/30/2017,Standard Class,MC-17635,Matthew Clasen,Corporate,United States,Decatur,Illinois,62521,Central,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,10.272,3,0.2,3.21
4096,4097,CA-2014-116904,9/23/2014,9/28/2014,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,32.4,5,0.0,15.552
4097,4098,CA-2014-116904,9/23/2014,9/28/2014,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,404.9,5,0.0,16.196
4098,4099,CA-2014-116904,9/23/2014,9/28/2014,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-BI-10001120,Office Supplies,Binders,Ibico EPK-21 Electric Binding System,9449.95,5,0.0,4630.4755
4099,4100,CA-2014-116904,9/23/2014,9/28/2014,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,12.94,2,0.0,6.47
4100,4101,US-2017-102288,6/19/2017,6/23/2017,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,77095,Central,OFF-AP-10004655,Office Supplies,Appliances,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",2.264,1,0.8,-5.2072
4101,4102,US-2017-102288,6/19/2017,6/23/2017,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,77095,Central,OFF-AP-10002906,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,0.444,1,0.8,-1.11
4102,4103,US-2017-102288,6/19/2017,6/23/2017,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,77095,Central,OFF-PA-10000740,Office Supplies,Paper,Xerox 1982,146.176,8,0.2,47.5072
4103,4104,CA-2017-137456,12/21/2017,12/21/2017,Same Day,RB-19465,Rick Bensley,Home Office,United States,Fremont,Nebraska,68025,Central,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,15.92,2,0.0,7.0048
4106,4107,US-2016-148334,8/22/2016,8/26/2016,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",4.312,2,0.8,-6.8992
4109,4110,CA-2015-153717,12/25/2015,01-01-2016,Standard Class,DL-13495,Dionis Lloyd,Corporate,United States,Detroit,Michigan,48227,Central,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",73.98,2,0.0,19.9746
4110,4111,CA-2015-153717,12/25/2015,01-01-2016,Standard Class,DL-13495,Dionis Lloyd,Corporate,United States,Detroit,Michigan,48227,Central,FUR-BO-10004360,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases,160.98,1,0.0,20.9274
4111,4112,CA-2015-153717,12/25/2015,01-01-2016,Standard Class,DL-13495,Dionis Lloyd,Corporate,United States,Detroit,Michigan,48227,Central,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,17.34,3,0.0,8.4966
4112,4113,CA-2015-153717,12/25/2015,01-01-2016,Standard Class,DL-13495,Dionis Lloyd,Corporate,United States,Detroit,Michigan,48227,Central,OFF-AR-10002375,Office Supplies,Art,Newell 351,3.28,1,0.0,0.9512
4113,4114,CA-2015-116687,05-02-2015,05-07-2015,Standard Class,NC-18625,Noah Childs,Corporate,United States,Houston,Texas,77095,Central,OFF-LA-10000443,Office Supplies,Labels,Avery 501,8.856,3,0.2,2.9889
4114,4115,CA-2015-116687,05-02-2015,05-07-2015,Standard Class,NC-18625,Noah Childs,Corporate,United States,Houston,Texas,77095,Central,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,158.376,3,0.2,13.8579
4130,4131,CA-2014-115336,11/18/2014,11/25/2014,Standard Class,AB-10600,Ann Blume,Corporate,United States,Chicago,Illinois,60623,Central,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",14.48,5,0.8,-23.892
4138,4139,CA-2016-117226,12/30/2016,01-01-2017,First Class,KD-16495,Keith Dawkins,Corporate,United States,Deer Park,Texas,77536,Central,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,6.924,6,0.8,-10.386
4141,4142,CA-2016-136287,6/13/2016,6/17/2016,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,Wichita,Kansas,67212,Central,OFF-LA-10003148,Office Supplies,Labels,Avery 51,18.9,3,0.0,8.694
4142,4143,US-2014-107699,5/19/2014,5/23/2014,Standard Class,JH-15820,John Huston,Consumer,United States,Midland,Michigan,48640,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,57.42,9,0.0,26.4132
4147,4148,CA-2017-106068,10/23/2017,10/28/2017,Standard Class,RB-19330,Randy Bradley,Consumer,United States,Austin,Texas,78745,Central,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",9.762,3,0.8,-15.1311
4148,4149,CA-2017-106068,10/23/2017,10/28/2017,Standard Class,RB-19330,Randy Bradley,Consumer,United States,Austin,Texas,78745,Central,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,13.72,1,0.2,1.2005
4149,4150,CA-2017-106068,10/23/2017,10/28/2017,Standard Class,RB-19330,Randy Bradley,Consumer,United States,Austin,Texas,78745,Central,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,55.2,1,0.2,-2.07
4150,4151,CA-2017-106068,10/23/2017,10/28/2017,Standard Class,RB-19330,Randy Bradley,Consumer,United States,Austin,Texas,78745,Central,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",259.136,4,0.2,-58.3056
4158,4159,CA-2014-126907,11-01-2014,11-08-2014,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Chicago,Illinois,60610,Central,OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,15.696,3,0.2,5.1012
4180,4181,CA-2017-128426,10-07-2017,10-11-2017,Standard Class,JK-15730,Joe Kamberova,Consumer,United States,Houston,Texas,77036,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,4.24,5,0.8,-6.36
4186,4187,CA-2017-112536,5/18/2017,5/23/2017,Standard Class,SG-20890,Susan Gilcrest,Corporate,United States,Mcallen,Texas,78501,Central,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",6.874,7,0.8,-10.6547
4187,4188,CA-2017-112536,5/18/2017,5/23/2017,Standard Class,SG-20890,Susan Gilcrest,Corporate,United States,Mcallen,Texas,78501,Central,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",1.996,1,0.8,-3.2934
4188,4189,CA-2017-112536,5/18/2017,5/23/2017,Standard Class,SG-20890,Susan Gilcrest,Corporate,United States,Mcallen,Texas,78501,Central,OFF-ST-10004835,Office Supplies,Storage,Plastic Stacking Crates & Casters,8.928,2,0.2,0.6696
4189,4190,CA-2016-157714,9/26/2016,10-01-2016,Second Class,CS-12175,Charles Sheldon,Corporate,United States,Iowa City,Iowa,52240,Central,OFF-PA-10004022,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),9.99,1,0.0,4.4955
4191,4192,CA-2015-129392,07-08-2015,07-08-2015,Same Day,DM-13015,Darrin Martin,Consumer,United States,Houston,Texas,77070,Central,OFF-PA-10004248,Office Supplies,Paper,Xerox 1990,21.12,5,0.2,6.6
4210,4211,CA-2017-109715,12-09-2017,12/14/2017,Standard Class,AH-10585,Angele Hood,Consumer,United States,Chicago,Illinois,60623,Central,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,15.984,2,0.2,4.995
4214,4215,CA-2016-164637,03-04-2016,03-08-2016,Standard Class,RD-19480,Rick Duston,Consumer,United States,Mishawaka,Indiana,46544,Central,OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",128.4,3,0.0,64.2
4224,4225,CA-2016-108644,9/30/2016,10-03-2016,First Class,SJ-20215,Sarah Jordon,Consumer,United States,Quincy,Illinois,62301,Central,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",1.964,2,0.8,-3.2406
4225,4226,US-2014-102631,12/13/2014,12/17/2014,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,Chicago,Illinois,60623,Central,FUR-FU-10003930,Furniture,Furnishings,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,94.428,3,0.6,-42.4926
4226,4227,CA-2017-120327,11-11-2017,11/16/2017,Standard Class,WB-21850,William Brown,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",45.92,4,0.0,21.5824
4228,4229,CA-2016-113803,3/24/2016,3/26/2016,First Class,VG-21805,Vivek Grady,Corporate,United States,Richmond,Indiana,47374,Central,OFF-PA-10001994,Office Supplies,Paper,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",22.48,1,0.0,10.3408
4229,4230,CA-2017-100223,07-05-2017,07-10-2017,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Dallas,Texas,75220,Central,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",332.028,9,0.6,-348.6294
4230,4231,CA-2017-100223,07-05-2017,07-10-2017,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Dallas,Texas,75220,Central,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",11.394,9,0.8,-17.6607
4231,4232,CA-2017-100223,07-05-2017,07-10-2017,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Dallas,Texas,75220,Central,OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,15.552,3,0.2,5.6376
4232,4233,CA-2017-100223,07-05-2017,07-10-2017,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Dallas,Texas,75220,Central,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,31.104,6,0.2,11.2752
4233,4234,CA-2017-100223,07-05-2017,07-10-2017,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Dallas,Texas,75220,Central,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,6.316,1,0.8,-10.4214
4236,4237,CA-2016-162404,7/23/2016,7/27/2016,Standard Class,NF-18475,Neil Französisch,Home Office,United States,Rockford,Illinois,61107,Central,OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",11.416,4,0.8,-18.8364
4239,4240,CA-2017-158673,12/29/2017,01-04-2018,Standard Class,KB-16600,Ken Brennan,Corporate,United States,Grand Rapids,Michigan,49505,Central,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,209.7,2,0.0,100.656
4254,4255,CA-2017-163160,10/13/2017,10/16/2017,First Class,TS-21610,Troy Staebel,Consumer,United States,Freeport,Illinois,61032,Central,OFF-PA-10003127,Office Supplies,Paper,Easy-staple paper,63.312,3,0.2,20.5764
4255,4256,CA-2017-163160,10/13/2017,10/16/2017,First Class,TS-21610,Troy Staebel,Consumer,United States,Freeport,Illinois,61032,Central,OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,96.784,4,0.8,-145.176
4256,4257,CA-2017-163160,10/13/2017,10/16/2017,First Class,TS-21610,Troy Staebel,Consumer,United States,Freeport,Illinois,61032,Central,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,10.476,3,0.6,-6.8094
4261,4262,CA-2017-158344,08-07-2017,08-11-2017,Standard Class,CC-12475,Cindy Chapman,Consumer,United States,Moorhead,Minnesota,56560,Central,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,63.96,4,0.0,19.8276
4264,4265,US-2016-131611,11-05-2016,11-09-2016,Standard Class,EP-13915,Emily Phan,Consumer,United States,Houston,Texas,77036,Central,FUR-TA-10002774,Furniture,Tables,Laminate Occasional Tables,863.128,8,0.3,-160.2952
4265,4266,US-2016-131611,11-05-2016,11-09-2016,Standard Class,EP-13915,Emily Phan,Consumer,United States,Houston,Texas,77036,Central,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,3.564,3,0.8,-6.237
4266,4267,US-2016-131611,11-05-2016,11-09-2016,Standard Class,EP-13915,Emily Phan,Consumer,United States,Houston,Texas,77036,Central,FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,956.6648,7,0.32,-225.0976
4267,4268,US-2016-131611,11-05-2016,11-09-2016,Standard Class,EP-13915,Emily Phan,Consumer,United States,Houston,Texas,77036,Central,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,12.588,3,0.8,-20.1408
4268,4269,US-2016-131611,11-05-2016,11-09-2016,Standard Class,EP-13915,Emily Phan,Consumer,United States,Houston,Texas,77036,Central,TEC-AC-10004001,Technology,Accessories,Logitech Wireless Headset H600 Over-The-Head Design,171.96,5,0.2,45.1395
4275,4276,CA-2015-123456,07-09-2015,7/13/2015,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Dallas,Texas,75220,Central,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",48.632,2,0.8,-121.58
4282,4283,CA-2014-103100,12/20/2014,12/23/2014,First Class,AB-10105,Adrian Barton,Consumer,United States,Indianapolis,Indiana,46203,Central,OFF-LA-10003720,Office Supplies,Labels,Avery 487,3.69,1,0.0,1.7343
4283,4284,CA-2014-103100,12/20/2014,12/23/2014,First Class,AB-10105,Adrian Barton,Consumer,United States,Indianapolis,Indiana,46203,Central,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,1103.97,3,0.0,496.7865
4284,4285,CA-2015-105690,11/21/2015,11/26/2015,Second Class,CA-11965,Carol Adams,Corporate,United States,Port Arthur,Texas,77642,Central,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,246.1328,2,0.32,-76.0116
4285,4286,CA-2015-105690,11/21/2015,11/26/2015,Second Class,CA-11965,Carol Adams,Corporate,United States,Port Arthur,Texas,77642,Central,OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,11.696,2,0.2,3.9474
4286,4287,CA-2015-105690,11/21/2015,11/26/2015,Second Class,CA-11965,Carol Adams,Corporate,United States,Port Arthur,Texas,77642,Central,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,439.992,1,0.2,164.997
4288,4289,US-2015-117184,5/17/2015,5/21/2015,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Houston,Texas,77095,Central,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,33.28,5,0.8,-49.92
4289,4290,US-2015-117184,5/17/2015,5/21/2015,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Houston,Texas,77095,Central,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,14.088,3,0.2,4.9308
4303,4304,CA-2016-121601,10-04-2016,10-04-2016,Same Day,MO-17500,Mary O'Rourke,Consumer,United States,The Colony,Texas,75056,Central,OFF-EN-10003862,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,59.752,7,0.2,19.4194
4340,4341,US-2014-129609,3/22/2014,3/22/2014,Same Day,VM-21835,Vivian Mathis,Consumer,United States,Portage,Indiana,46368,Central,OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",16.28,2,0.0,6.512
4357,4358,CA-2017-162565,12-11-2017,12-11-2017,Same Day,RR-19315,Ralph Ritter,Consumer,United States,Aurora,Illinois,60505,Central,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,10.368,2,0.2,3.6288
4358,4359,CA-2017-162565,12-11-2017,12-11-2017,Same Day,RR-19315,Ralph Ritter,Consumer,United States,Aurora,Illinois,60505,Central,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,77.72,1,0.6,-66.062
4359,4360,CA-2017-162565,12-11-2017,12-11-2017,Same Day,RR-19315,Ralph Ritter,Consumer,United States,Aurora,Illinois,60505,Central,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,520.464,2,0.3,-14.8704
4362,4363,CA-2017-111332,5/20/2017,5/22/2017,Second Class,NC-18340,Nat Carroll,Consumer,United States,Fargo,North Dakota,58103,Central,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,131.94,3,0.0,35.6238
4363,4364,CA-2017-111332,5/20/2017,5/22/2017,Second Class,NC-18340,Nat Carroll,Consumer,United States,Fargo,North Dakota,58103,Central,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",25.92,4,0.0,8.2944
4364,4365,CA-2017-111332,5/20/2017,5/22/2017,Second Class,NC-18340,Nat Carroll,Consumer,United States,Fargo,North Dakota,58103,Central,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,704.76,4,0.0,162.0948
4365,4366,CA-2017-111332,5/20/2017,5/22/2017,Second Class,NC-18340,Nat Carroll,Consumer,United States,Fargo,North Dakota,58103,Central,OFF-FA-10001843,Office Supplies,Fasteners,Staples,7.41,3,0.0,3.4827
4366,4367,CA-2017-111332,5/20/2017,5/22/2017,Second Class,NC-18340,Nat Carroll,Consumer,United States,Fargo,North Dakota,58103,Central,OFF-AR-10000657,Office Supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",21.5,10,0.0,7.095
4367,4368,CA-2017-117044,09-11-2017,9/13/2017,Second Class,HA-14920,Helen Andreada,Consumer,United States,Chicago,Illinois,60623,Central,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,10.528,4,0.2,3.29
4368,4369,CA-2017-117044,09-11-2017,9/13/2017,Second Class,HA-14920,Helen Andreada,Consumer,United States,Chicago,Illinois,60623,Central,OFF-PA-10003657,Office Supplies,Paper,Xerox 1927,20.544,6,0.2,6.42
4369,4370,US-2016-165078,11-05-2016,11-10-2016,Standard Class,MA-17995,Michelle Arnett,Home Office,United States,Lawrence,Indiana,46226,Central,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,104.9,5,0.0,50.352
4370,4371,US-2016-165078,11-05-2016,11-10-2016,Standard Class,MA-17995,Michelle Arnett,Home Office,United States,Lawrence,Indiana,46226,Central,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,39.68,2,0.0,16.2688
4371,4372,US-2016-165078,11-05-2016,11-10-2016,Standard Class,MA-17995,Michelle Arnett,Home Office,United States,Lawrence,Indiana,46226,Central,OFF-LA-10000414,Office Supplies,Labels,Avery 503,51.75,5,0.0,24.84
4372,4373,US-2017-169320,7/23/2017,7/25/2017,Second Class,LH-16900,Lena Hernandez,Consumer,United States,Elkhart,Indiana,46514,Central,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",11.68,2,0.0,5.4896
4373,4374,US-2017-169320,7/23/2017,7/25/2017,Second Class,LH-16900,Lena Hernandez,Consumer,United States,Elkhart,Indiana,46514,Central,TEC-AC-10002550,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",159.75,5,0.0,11.1825
4382,4383,US-2015-122784,7/20/2015,7/27/2015,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Highland Park,Illinois,60035,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,2.88,5,0.8,-4.464
4383,4384,US-2015-122784,7/20/2015,7/27/2015,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Highland Park,Illinois,60035,Central,FUR-BO-10004690,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,384.944,4,0.3,-126.4816
4384,4385,US-2015-122784,7/20/2015,7/27/2015,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Highland Park,Illinois,60035,Central,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,153.584,2,0.2,13.4386
4385,4386,US-2015-122784,7/20/2015,7/27/2015,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Highland Park,Illinois,60035,Central,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",913.43,5,0.3,-52.196
4392,4393,CA-2016-108868,09-08-2016,09-12-2016,Standard Class,KB-16585,Ken Black,Corporate,United States,Dallas,Texas,75081,Central,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,70.368,2,0.2,6.1572
4393,4394,CA-2016-108868,09-08-2016,09-12-2016,Standard Class,KB-16585,Ken Black,Corporate,United States,Dallas,Texas,75081,Central,TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",59.96,5,0.2,21.7355
4406,4407,CA-2016-100041,11/20/2016,11/25/2016,Standard Class,BF-10975,Barbara Fisher,Corporate,United States,Columbus,Indiana,47201,Central,OFF-PA-10001622,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",9.08,2,0.0,4.086
4407,4408,CA-2016-100041,11/20/2016,11/25/2016,Standard Class,BF-10975,Barbara Fisher,Corporate,United States,Columbus,Indiana,47201,Central,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,314.55,3,0.0,150.984
4408,4409,CA-2016-100041,11/20/2016,11/25/2016,Standard Class,BF-10975,Barbara Fisher,Corporate,United States,Columbus,Indiana,47201,Central,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",4.91,1,0.0,2.3077
